path,class,filename
Dataset/brain_tumor_dataset/meningioma/1237.jpg,meningioma,1237.jpg
Dataset/brain_tumor_dataset/pituitary/0361.jpg,pituitary,0361.jpg
Dataset/brain_tumor_dataset/pituitary/0804.jpg,pituitary,0804.jpg
Dataset/brain_tumor_dataset/glioma/1340.jpg,glioma,1340.jpg
Dataset/brain_tumor_dataset/glioma/0256.jpg,glioma,0256.jpg
Dataset/brain_tumor_dataset/glioma/1388.jpg,glioma,1388.jpg
Dataset/brain_tumor_dataset/glioma/1612.jpg,glioma,1612.jpg
Dataset/brain_tumor_dataset/healthy/1695.jpg,healthy,1695.jpg
Dataset/brain_tumor_dataset/pituitary/0811.jpg,pituitary,0811.jpg
Dataset/brain_tumor_dataset/meningioma/1134.jpg,meningioma,1134.jpg
Dataset/brain_tumor_dataset/pituitary/1590.jpg,pituitary,1590.jpg
Dataset/brain_tumor_dataset/glioma/1235.jpg,glioma,1235.jpg
Dataset/brain_tumor_dataset/healthy/1588.jpg,healthy,1588.jpg
Dataset/brain_tumor_dataset/meningioma/1533.jpg,meningioma,1533.jpg
Dataset/brain_tumor_dataset/glioma/0391.jpg,glioma,0391.jpg
Dataset/brain_tumor_dataset/meningioma/0363.jpg,meningioma,0363.jpg
Dataset/brain_tumor_dataset/pituitary/1318.jpg,pituitary,1318.jpg
Dataset/brain_tumor_dataset/pituitary/1638.jpg,pituitary,1638.jpg
Dataset/brain_tumor_dataset/meningioma/1113.jpg,meningioma,1113.jpg
Dataset/brain_tumor_dataset/pituitary/1209.jpg,pituitary,1209.jpg
Dataset/brain_tumor_dataset/healthy/0306.jpg,healthy,0306.jpg
Dataset/brain_tumor_dataset/pituitary/0245.jpg,pituitary,0245.jpg
Dataset/brain_tumor_dataset/healthy/0469.jpg,healthy,0469.jpg
Dataset/brain_tumor_dataset/pituitary/0799.jpg,pituitary,0799.jpg
Dataset/brain_tumor_dataset/healthy/1404.jpg,healthy,1404.jpg
Dataset/brain_tumor_dataset/pituitary/0550.jpg,pituitary,0550.jpg
Dataset/brain_tumor_dataset/glioma/0358.jpg,glioma,0358.jpg
Dataset/brain_tumor_dataset/glioma/1260.jpg,glioma,1260.jpg
Dataset/brain_tumor_dataset/glioma/1406.jpg,glioma,1406.jpg
Dataset/brain_tumor_dataset/meningioma/1123.jpg,meningioma,1123.jpg
Dataset/brain_tumor_dataset/healthy/0751.jpg,healthy,0751.jpg
Dataset/brain_tumor_dataset/healthy/0610.jpg,healthy,0610.jpg
Dataset/brain_tumor_dataset/glioma/0063.jpg,glioma,0063.jpg
Dataset/brain_tumor_dataset/glioma/1311.jpg,glioma,1311.jpg
Dataset/brain_tumor_dataset/healthy/0239.jpg,healthy,0239.jpg
Dataset/brain_tumor_dataset/meningioma/0128.jpg,meningioma,0128.jpg
Dataset/brain_tumor_dataset/meningioma/0326.jpg,meningioma,0326.jpg
Dataset/brain_tumor_dataset/pituitary/0843.jpg,pituitary,0843.jpg
Dataset/brain_tumor_dataset/pituitary/0856.jpg,pituitary,0856.jpg
Dataset/brain_tumor_dataset/meningioma/1066.jpg,meningioma,1066.jpg
Dataset/brain_tumor_dataset/healthy/1250.jpg,healthy,1250.jpg
Dataset/brain_tumor_dataset/meningioma/1256.jpg,meningioma,1256.jpg
Dataset/brain_tumor_dataset/meningioma/0908.jpg,meningioma,0908.jpg
Dataset/brain_tumor_dataset/healthy/0011.jpg,healthy,0011.jpg
Dataset/brain_tumor_dataset/healthy/0939.jpg,healthy,0939.jpg
Dataset/brain_tumor_dataset/pituitary/1022.jpg,pituitary,1022.jpg
Dataset/brain_tumor_dataset/meningioma/1025.jpg,meningioma,1025.jpg
Dataset/brain_tumor_dataset/healthy/0339.jpg,healthy,0339.jpg
Dataset/brain_tumor_dataset/meningioma/0433.jpg,meningioma,0433.jpg
Dataset/brain_tumor_dataset/glioma/0573.jpg,glioma,0573.jpg
Dataset/brain_tumor_dataset/healthy/1190.jpg,healthy,1190.jpg
Dataset/brain_tumor_dataset/healthy/0869.jpg,healthy,0869.jpg
Dataset/brain_tumor_dataset/healthy/0217.jpg,healthy,0217.jpg
Dataset/brain_tumor_dataset/glioma/0068.jpg,glioma,0068.jpg
Dataset/brain_tumor_dataset/healthy/0659.jpg,healthy,0659.jpg
Dataset/brain_tumor_dataset/meningioma/0253.jpg,meningioma,0253.jpg
Dataset/brain_tumor_dataset/meningioma/0973.jpg,meningioma,0973.jpg
Dataset/brain_tumor_dataset/healthy/0282.jpg,healthy,0282.jpg
Dataset/brain_tumor_dataset/pituitary/0599.jpg,pituitary,0599.jpg
Dataset/brain_tumor_dataset/pituitary/0089.jpg,pituitary,0089.jpg
Dataset/brain_tumor_dataset/healthy/1998.jpg,healthy,1998.jpg
Dataset/brain_tumor_dataset/pituitary/1449.jpg,pituitary,1449.jpg
Dataset/brain_tumor_dataset/healthy/0618.jpg,healthy,0618.jpg
Dataset/brain_tumor_dataset/glioma/1364.jpg,glioma,1364.jpg
Dataset/brain_tumor_dataset/healthy/1776.jpg,healthy,1776.jpg
Dataset/brain_tumor_dataset/pituitary/1337.jpg,pituitary,1337.jpg
Dataset/brain_tumor_dataset/glioma/0896.jpg,glioma,0896.jpg
Dataset/brain_tumor_dataset/meningioma/0261.jpg,meningioma,0261.jpg
Dataset/brain_tumor_dataset/healthy/1479.jpg,healthy,1479.jpg
Dataset/brain_tumor_dataset/pituitary/1756.jpg,pituitary,1756.jpg
Dataset/brain_tumor_dataset/meningioma/1012.jpg,meningioma,1012.jpg
Dataset/brain_tumor_dataset/pituitary/0518.jpg,pituitary,0518.jpg
Dataset/brain_tumor_dataset/pituitary/1248.jpg,pituitary,1248.jpg
Dataset/brain_tumor_dataset/healthy/1909.jpg,healthy,1909.jpg
Dataset/brain_tumor_dataset/pituitary/1543.jpg,pituitary,1543.jpg
Dataset/brain_tumor_dataset/meningioma/0427.jpg,meningioma,0427.jpg
Dataset/brain_tumor_dataset/glioma/1178.jpg,glioma,1178.jpg
Dataset/brain_tumor_dataset/glioma/0508.jpg,glioma,0508.jpg
Dataset/brain_tumor_dataset/pituitary/1352.jpg,pituitary,1352.jpg
Dataset/brain_tumor_dataset/pituitary/1461.jpg,pituitary,1461.jpg
Dataset/brain_tumor_dataset/glioma/1076.jpg,glioma,1076.jpg
Dataset/brain_tumor_dataset/pituitary/1408.jpg,pituitary,1408.jpg
Dataset/brain_tumor_dataset/meningioma/1561.jpg,meningioma,1561.jpg
Dataset/brain_tumor_dataset/healthy/1814.jpg,healthy,1814.jpg
Dataset/brain_tumor_dataset/healthy/0301.jpg,healthy,0301.jpg
Dataset/brain_tumor_dataset/healthy/0550.jpg,healthy,0550.jpg
Dataset/brain_tumor_dataset/pituitary/0672.jpg,pituitary,0672.jpg
Dataset/brain_tumor_dataset/healthy/1059.jpg,healthy,1059.jpg
Dataset/brain_tumor_dataset/glioma/1221.jpg,glioma,1221.jpg
Dataset/brain_tumor_dataset/healthy/0810.jpg,healthy,0810.jpg
Dataset/brain_tumor_dataset/pituitary/1536.jpg,pituitary,1536.jpg
Dataset/brain_tumor_dataset/healthy/0486.jpg,healthy,0486.jpg
Dataset/brain_tumor_dataset/meningioma/0540.jpg,meningioma,0540.jpg
Dataset/brain_tumor_dataset/meningioma/0421.jpg,meningioma,0421.jpg
Dataset/brain_tumor_dataset/healthy/1451.jpg,healthy,1451.jpg
Dataset/brain_tumor_dataset/meningioma/0882.jpg,meningioma,0882.jpg
Dataset/brain_tumor_dataset/pituitary/0608.jpg,pituitary,0608.jpg
Dataset/brain_tumor_dataset/healthy/0264.jpg,healthy,0264.jpg
Dataset/brain_tumor_dataset/healthy/0749.jpg,healthy,0749.jpg
Dataset/brain_tumor_dataset/healthy/0517.jpg,healthy,0517.jpg
Dataset/brain_tumor_dataset/glioma/0087.jpg,glioma,0087.jpg
Dataset/brain_tumor_dataset/pituitary/1591.jpg,pituitary,1591.jpg
Dataset/brain_tumor_dataset/meningioma/1464.jpg,meningioma,1464.jpg
Dataset/brain_tumor_dataset/meningioma/0196.jpg,meningioma,0196.jpg
Dataset/brain_tumor_dataset/pituitary/0086.jpg,pituitary,0086.jpg
Dataset/brain_tumor_dataset/meningioma/0052.jpg,meningioma,0052.jpg
Dataset/brain_tumor_dataset/glioma/1567.jpg,glioma,1567.jpg
Dataset/brain_tumor_dataset/glioma/1620.jpg,glioma,1620.jpg
Dataset/brain_tumor_dataset/healthy/1461.jpg,healthy,1461.jpg
Dataset/brain_tumor_dataset/healthy/0056.jpg,healthy,0056.jpg
Dataset/brain_tumor_dataset/pituitary/1527.jpg,pituitary,1527.jpg
Dataset/brain_tumor_dataset/pituitary/1308.jpg,pituitary,1308.jpg
Dataset/brain_tumor_dataset/pituitary/1212.jpg,pituitary,1212.jpg
Dataset/brain_tumor_dataset/pituitary/0446.jpg,pituitary,0446.jpg
Dataset/brain_tumor_dataset/meningioma/0034.jpg,meningioma,0034.jpg
Dataset/brain_tumor_dataset/glioma/0500.jpg,glioma,0500.jpg
Dataset/brain_tumor_dataset/glioma/0392.jpg,glioma,0392.jpg
Dataset/brain_tumor_dataset/healthy/0146.jpg,healthy,0146.jpg
Dataset/brain_tumor_dataset/healthy/0648.jpg,healthy,0648.jpg
Dataset/brain_tumor_dataset/pituitary/1329.jpg,pituitary,1329.jpg
Dataset/brain_tumor_dataset/healthy/0992.jpg,healthy,0992.jpg
Dataset/brain_tumor_dataset/meningioma/0691.jpg,meningioma,0691.jpg
Dataset/brain_tumor_dataset/meningioma/1165.jpg,meningioma,1165.jpg
Dataset/brain_tumor_dataset/meningioma/1162.jpg,meningioma,1162.jpg
Dataset/brain_tumor_dataset/meningioma/1500.jpg,meningioma,1500.jpg
Dataset/brain_tumor_dataset/meningioma/0240.jpg,meningioma,0240.jpg
Dataset/brain_tumor_dataset/healthy/1757.jpg,healthy,1757.jpg
Dataset/brain_tumor_dataset/pituitary/1570.jpg,pituitary,1570.jpg
Dataset/brain_tumor_dataset/meningioma/0226.jpg,meningioma,0226.jpg
Dataset/brain_tumor_dataset/healthy/0067.jpg,healthy,0067.jpg
Dataset/brain_tumor_dataset/meningioma/0874.jpg,meningioma,0874.jpg
Dataset/brain_tumor_dataset/glioma/0276.jpg,glioma,0276.jpg
Dataset/brain_tumor_dataset/glioma/0409.jpg,glioma,0409.jpg
Dataset/brain_tumor_dataset/meningioma/1404.jpg,meningioma,1404.jpg
Dataset/brain_tumor_dataset/healthy/1859.jpg,healthy,1859.jpg
Dataset/brain_tumor_dataset/meningioma/0712.jpg,meningioma,0712.jpg
Dataset/brain_tumor_dataset/meningioma/0894.jpg,meningioma,0894.jpg
Dataset/brain_tumor_dataset/glioma/0860.jpg,glioma,0860.jpg
Dataset/brain_tumor_dataset/healthy/1746.jpg,healthy,1746.jpg
Dataset/brain_tumor_dataset/healthy/0461.jpg,healthy,0461.jpg
Dataset/brain_tumor_dataset/meningioma/1038.jpg,meningioma,1038.jpg
Dataset/brain_tumor_dataset/healthy/1286.jpg,healthy,1286.jpg
Dataset/brain_tumor_dataset/healthy/0159.jpg,healthy,0159.jpg
Dataset/brain_tumor_dataset/healthy/1371.jpg,healthy,1371.jpg
Dataset/brain_tumor_dataset/meningioma/0523.jpg,meningioma,0523.jpg
Dataset/brain_tumor_dataset/glioma/1019.jpg,glioma,1019.jpg
Dataset/brain_tumor_dataset/healthy/0615.jpg,healthy,0615.jpg
Dataset/brain_tumor_dataset/meningioma/1496.jpg,meningioma,1496.jpg
Dataset/brain_tumor_dataset/healthy/1720.jpg,healthy,1720.jpg
Dataset/brain_tumor_dataset/glioma/0916.jpg,glioma,0916.jpg
Dataset/brain_tumor_dataset/meningioma/1478.jpg,meningioma,1478.jpg
Dataset/brain_tumor_dataset/glioma/1010.jpg,glioma,1010.jpg
Dataset/brain_tumor_dataset/pituitary/0490.jpg,pituitary,0490.jpg
Dataset/brain_tumor_dataset/glioma/0047.jpg,glioma,0047.jpg
Dataset/brain_tumor_dataset/glioma/1150.jpg,glioma,1150.jpg
Dataset/brain_tumor_dataset/pituitary/0417.jpg,pituitary,0417.jpg
Dataset/brain_tumor_dataset/pituitary/0092.jpg,pituitary,0092.jpg
Dataset/brain_tumor_dataset/pituitary/1612.jpg,pituitary,1612.jpg
Dataset/brain_tumor_dataset/pituitary/0078.jpg,pituitary,0078.jpg
Dataset/brain_tumor_dataset/pituitary/1105.jpg,pituitary,1105.jpg
Dataset/brain_tumor_dataset/healthy/0047.jpg,healthy,0047.jpg
Dataset/brain_tumor_dataset/healthy/1355.jpg,healthy,1355.jpg
Dataset/brain_tumor_dataset/pituitary/0125.jpg,pituitary,0125.jpg
Dataset/brain_tumor_dataset/pituitary/0275.jpg,pituitary,0275.jpg
Dataset/brain_tumor_dataset/glioma/0854.jpg,glioma,0854.jpg
Dataset/brain_tumor_dataset/healthy/1686.jpg,healthy,1686.jpg
Dataset/brain_tumor_dataset/pituitary/0965.jpg,pituitary,0965.jpg
Dataset/brain_tumor_dataset/meningioma/0611.jpg,meningioma,0611.jpg
Dataset/brain_tumor_dataset/healthy/1036.jpg,healthy,1036.jpg
Dataset/brain_tumor_dataset/healthy/0061.jpg,healthy,0061.jpg
Dataset/brain_tumor_dataset/pituitary/0300.jpg,pituitary,0300.jpg
Dataset/brain_tumor_dataset/glioma/0520.jpg,glioma,0520.jpg
Dataset/brain_tumor_dataset/healthy/0857.jpg,healthy,0857.jpg
Dataset/brain_tumor_dataset/glioma/0125.jpg,glioma,0125.jpg
Dataset/brain_tumor_dataset/healthy/1384.jpg,healthy,1384.jpg
Dataset/brain_tumor_dataset/pituitary/0683.jpg,pituitary,0683.jpg
Dataset/brain_tumor_dataset/meningioma/0169.jpg,meningioma,0169.jpg
Dataset/brain_tumor_dataset/healthy/1067.jpg,healthy,1067.jpg
Dataset/brain_tumor_dataset/meningioma/0554.jpg,meningioma,0554.jpg
Dataset/brain_tumor_dataset/healthy/0299.jpg,healthy,0299.jpg
Dataset/brain_tumor_dataset/meningioma/1137.jpg,meningioma,1137.jpg
Dataset/brain_tumor_dataset/glioma/1297.jpg,glioma,1297.jpg
Dataset/brain_tumor_dataset/pituitary/0246.jpg,pituitary,0246.jpg
Dataset/brain_tumor_dataset/pituitary/0628.jpg,pituitary,0628.jpg
Dataset/brain_tumor_dataset/glioma/0482.jpg,glioma,0482.jpg
Dataset/brain_tumor_dataset/healthy/1514.jpg,healthy,1514.jpg
Dataset/brain_tumor_dataset/healthy/1008.jpg,healthy,1008.jpg
Dataset/brain_tumor_dataset/pituitary/0251.jpg,pituitary,0251.jpg
Dataset/brain_tumor_dataset/pituitary/1262.jpg,pituitary,1262.jpg
Dataset/brain_tumor_dataset/pituitary/1201.jpg,pituitary,1201.jpg
Dataset/brain_tumor_dataset/pituitary/1702.jpg,pituitary,1702.jpg
Dataset/brain_tumor_dataset/meningioma/0485.jpg,meningioma,0485.jpg
Dataset/brain_tumor_dataset/meningioma/0179.jpg,meningioma,0179.jpg
Dataset/brain_tumor_dataset/glioma/0703.jpg,glioma,0703.jpg
Dataset/brain_tumor_dataset/glioma/0184.jpg,glioma,0184.jpg
Dataset/brain_tumor_dataset/pituitary/1382.jpg,pituitary,1382.jpg
Dataset/brain_tumor_dataset/meningioma/0587.jpg,meningioma,0587.jpg
Dataset/brain_tumor_dataset/glioma/1557.jpg,glioma,1557.jpg
Dataset/brain_tumor_dataset/meningioma/1566.jpg,meningioma,1566.jpg
Dataset/brain_tumor_dataset/pituitary/0393.jpg,pituitary,0393.jpg
Dataset/brain_tumor_dataset/healthy/1195.jpg,healthy,1195.jpg
Dataset/brain_tumor_dataset/healthy/0211.jpg,healthy,0211.jpg
Dataset/brain_tumor_dataset/healthy/1550.jpg,healthy,1550.jpg
Dataset/brain_tumor_dataset/healthy/1051.jpg,healthy,1051.jpg
Dataset/brain_tumor_dataset/meningioma/1447.jpg,meningioma,1447.jpg
Dataset/brain_tumor_dataset/healthy/1506.jpg,healthy,1506.jpg
Dataset/brain_tumor_dataset/meningioma/0110.jpg,meningioma,0110.jpg
Dataset/brain_tumor_dataset/glioma/1472.jpg,glioma,1472.jpg
Dataset/brain_tumor_dataset/glioma/1026.jpg,glioma,1026.jpg
Dataset/brain_tumor_dataset/pituitary/1182.jpg,pituitary,1182.jpg
Dataset/brain_tumor_dataset/healthy/0129.jpg,healthy,0129.jpg
Dataset/brain_tumor_dataset/pituitary/1410.jpg,pituitary,1410.jpg
Dataset/brain_tumor_dataset/meningioma/0137.jpg,meningioma,0137.jpg
Dataset/brain_tumor_dataset/healthy/1252.jpg,healthy,1252.jpg
Dataset/brain_tumor_dataset/healthy/1984.jpg,healthy,1984.jpg
Dataset/brain_tumor_dataset/glioma/0636.jpg,glioma,0636.jpg
Dataset/brain_tumor_dataset/pituitary/1436.jpg,pituitary,1436.jpg
Dataset/brain_tumor_dataset/meningioma/0434.jpg,meningioma,0434.jpg
Dataset/brain_tumor_dataset/pituitary/0968.jpg,pituitary,0968.jpg
Dataset/brain_tumor_dataset/pituitary/1717.jpg,pituitary,1717.jpg
Dataset/brain_tumor_dataset/pituitary/0309.jpg,pituitary,0309.jpg
Dataset/brain_tumor_dataset/healthy/1401.jpg,healthy,1401.jpg
Dataset/brain_tumor_dataset/healthy/1872.jpg,healthy,1872.jpg
Dataset/brain_tumor_dataset/meningioma/0435.jpg,meningioma,0435.jpg
Dataset/brain_tumor_dataset/pituitary/1127.jpg,pituitary,1127.jpg
Dataset/brain_tumor_dataset/glioma/0764.jpg,glioma,0764.jpg
Dataset/brain_tumor_dataset/pituitary/0712.jpg,pituitary,0712.jpg
Dataset/brain_tumor_dataset/healthy/0015.jpg,healthy,0015.jpg
Dataset/brain_tumor_dataset/pituitary/1695.jpg,pituitary,1695.jpg
Dataset/brain_tumor_dataset/healthy/0913.jpg,healthy,0913.jpg
Dataset/brain_tumor_dataset/healthy/0663.jpg,healthy,0663.jpg
Dataset/brain_tumor_dataset/pituitary/0688.jpg,pituitary,0688.jpg
Dataset/brain_tumor_dataset/glioma/0463.jpg,glioma,0463.jpg
Dataset/brain_tumor_dataset/pituitary/0074.jpg,pituitary,0074.jpg
Dataset/brain_tumor_dataset/pituitary/1465.jpg,pituitary,1465.jpg
Dataset/brain_tumor_dataset/meningioma/0574.jpg,meningioma,0574.jpg
Dataset/brain_tumor_dataset/glioma/1356.jpg,glioma,1356.jpg
Dataset/brain_tumor_dataset/glioma/1006.jpg,glioma,1006.jpg
Dataset/brain_tumor_dataset/meningioma/0596.jpg,meningioma,0596.jpg
Dataset/brain_tumor_dataset/pituitary/0137.jpg,pituitary,0137.jpg
Dataset/brain_tumor_dataset/pituitary/0943.jpg,pituitary,0943.jpg
Dataset/brain_tumor_dataset/healthy/0251.jpg,healthy,0251.jpg
Dataset/brain_tumor_dataset/healthy/0051.jpg,healthy,0051.jpg
Dataset/brain_tumor_dataset/glioma/0661.jpg,glioma,0661.jpg
Dataset/brain_tumor_dataset/pituitary/1150.jpg,pituitary,1150.jpg
Dataset/brain_tumor_dataset/healthy/0064.jpg,healthy,0064.jpg
Dataset/brain_tumor_dataset/pituitary/1222.jpg,pituitary,1222.jpg
Dataset/brain_tumor_dataset/meningioma/0571.jpg,meningioma,0571.jpg
Dataset/brain_tumor_dataset/pituitary/0262.jpg,pituitary,0262.jpg
Dataset/brain_tumor_dataset/healthy/1809.jpg,healthy,1809.jpg
Dataset/brain_tumor_dataset/meningioma/0479.jpg,meningioma,0479.jpg
Dataset/brain_tumor_dataset/glioma/0252.jpg,glioma,0252.jpg
Dataset/brain_tumor_dataset/pituitary/0377.jpg,pituitary,0377.jpg
Dataset/brain_tumor_dataset/meningioma/1558.jpg,meningioma,1558.jpg
Dataset/brain_tumor_dataset/healthy/0673.jpg,healthy,0673.jpg
Dataset/brain_tumor_dataset/glioma/0635.jpg,glioma,0635.jpg
Dataset/brain_tumor_dataset/meningioma/0424.jpg,meningioma,0424.jpg
Dataset/brain_tumor_dataset/healthy/0777.jpg,healthy,0777.jpg
Dataset/brain_tumor_dataset/meningioma/0127.jpg,meningioma,0127.jpg
Dataset/brain_tumor_dataset/meningioma/0315.jpg,meningioma,0315.jpg
Dataset/brain_tumor_dataset/glioma/0805.jpg,glioma,0805.jpg
Dataset/brain_tumor_dataset/glioma/0519.jpg,glioma,0519.jpg
Dataset/brain_tumor_dataset/meningioma/0610.jpg,meningioma,0610.jpg
Dataset/brain_tumor_dataset/glioma/0634.jpg,glioma,0634.jpg
Dataset/brain_tumor_dataset/pituitary/1721.jpg,pituitary,1721.jpg
Dataset/brain_tumor_dataset/meningioma/0769.jpg,meningioma,0769.jpg
Dataset/brain_tumor_dataset/healthy/1292.jpg,healthy,1292.jpg
Dataset/brain_tumor_dataset/glioma/1346.jpg,glioma,1346.jpg
Dataset/brain_tumor_dataset/glioma/0113.jpg,glioma,0113.jpg
Dataset/brain_tumor_dataset/pituitary/1676.jpg,pituitary,1676.jpg
Dataset/brain_tumor_dataset/healthy/1158.jpg,healthy,1158.jpg
Dataset/brain_tumor_dataset/meningioma/0227.jpg,meningioma,0227.jpg
Dataset/brain_tumor_dataset/pituitary/0581.jpg,pituitary,0581.jpg
Dataset/brain_tumor_dataset/meningioma/0252.jpg,meningioma,0252.jpg
Dataset/brain_tumor_dataset/glioma/0901.jpg,glioma,0901.jpg
Dataset/brain_tumor_dataset/healthy/0955.jpg,healthy,0955.jpg
Dataset/brain_tumor_dataset/healthy/1840.jpg,healthy,1840.jpg
Dataset/brain_tumor_dataset/healthy/1106.jpg,healthy,1106.jpg
Dataset/brain_tumor_dataset/meningioma/1396.jpg,meningioma,1396.jpg
Dataset/brain_tumor_dataset/meningioma/0883.jpg,meningioma,0883.jpg
Dataset/brain_tumor_dataset/pituitary/0088.jpg,pituitary,0088.jpg
Dataset/brain_tumor_dataset/glioma/0987.jpg,glioma,0987.jpg
Dataset/brain_tumor_dataset/pituitary/1098.jpg,pituitary,1098.jpg
Dataset/brain_tumor_dataset/glioma/0897.jpg,glioma,0897.jpg
Dataset/brain_tumor_dataset/healthy/0644.jpg,healthy,0644.jpg
Dataset/brain_tumor_dataset/healthy/1496.jpg,healthy,1496.jpg
Dataset/brain_tumor_dataset/pituitary/0837.jpg,pituitary,0837.jpg
Dataset/brain_tumor_dataset/pituitary/0391.jpg,pituitary,0391.jpg
Dataset/brain_tumor_dataset/pituitary/0717.jpg,pituitary,0717.jpg
Dataset/brain_tumor_dataset/meningioma/0231.jpg,meningioma,0231.jpg
Dataset/brain_tumor_dataset/glioma/1480.jpg,glioma,1480.jpg
Dataset/brain_tumor_dataset/meningioma/0888.jpg,meningioma,0888.jpg
Dataset/brain_tumor_dataset/healthy/0746.jpg,healthy,0746.jpg
Dataset/brain_tumor_dataset/glioma/1147.jpg,glioma,1147.jpg
Dataset/brain_tumor_dataset/meningioma/1438.jpg,meningioma,1438.jpg
Dataset/brain_tumor_dataset/meningioma/1000.jpg,meningioma,1000.jpg
Dataset/brain_tumor_dataset/pituitary/0716.jpg,pituitary,0716.jpg
Dataset/brain_tumor_dataset/glioma/0861.jpg,glioma,0861.jpg
Dataset/brain_tumor_dataset/pituitary/1253.jpg,pituitary,1253.jpg
Dataset/brain_tumor_dataset/healthy/0888.jpg,healthy,0888.jpg
Dataset/brain_tumor_dataset/healthy/0836.jpg,healthy,0836.jpg
Dataset/brain_tumor_dataset/glioma/0774.jpg,glioma,0774.jpg
Dataset/brain_tumor_dataset/glioma/0425.jpg,glioma,0425.jpg
Dataset/brain_tumor_dataset/glioma/1361.jpg,glioma,1361.jpg
Dataset/brain_tumor_dataset/pituitary/0696.jpg,pituitary,0696.jpg
Dataset/brain_tumor_dataset/pituitary/0753.jpg,pituitary,0753.jpg
Dataset/brain_tumor_dataset/healthy/0386.jpg,healthy,0386.jpg
Dataset/brain_tumor_dataset/pituitary/1533.jpg,pituitary,1533.jpg
Dataset/brain_tumor_dataset/glioma/0819.jpg,glioma,0819.jpg
Dataset/brain_tumor_dataset/healthy/1930.jpg,healthy,1930.jpg
Dataset/brain_tumor_dataset/healthy/1308.jpg,healthy,1308.jpg
Dataset/brain_tumor_dataset/healthy/0175.jpg,healthy,0175.jpg
Dataset/brain_tumor_dataset/glioma/0355.jpg,glioma,0355.jpg
Dataset/brain_tumor_dataset/meningioma/0461.jpg,meningioma,0461.jpg
Dataset/brain_tumor_dataset/meningioma/0445.jpg,meningioma,0445.jpg
Dataset/brain_tumor_dataset/glioma/0228.jpg,glioma,0228.jpg
Dataset/brain_tumor_dataset/glioma/0667.jpg,glioma,0667.jpg
Dataset/brain_tumor_dataset/healthy/1617.jpg,healthy,1617.jpg
Dataset/brain_tumor_dataset/meningioma/0172.jpg,meningioma,0172.jpg
Dataset/brain_tumor_dataset/healthy/1139.jpg,healthy,1139.jpg
Dataset/brain_tumor_dataset/pituitary/1432.jpg,pituitary,1432.jpg
Dataset/brain_tumor_dataset/pituitary/0520.jpg,pituitary,0520.jpg
Dataset/brain_tumor_dataset/healthy/1349.jpg,healthy,1349.jpg
Dataset/brain_tumor_dataset/meningioma/0208.jpg,meningioma,0208.jpg
Dataset/brain_tumor_dataset/meningioma/0707.jpg,meningioma,0707.jpg
Dataset/brain_tumor_dataset/pituitary/1234.jpg,pituitary,1234.jpg
Dataset/brain_tumor_dataset/meningioma/0021.jpg,meningioma,0021.jpg
Dataset/brain_tumor_dataset/pituitary/1146.jpg,pituitary,1146.jpg
Dataset/brain_tumor_dataset/meningioma/0390.jpg,meningioma,0390.jpg
Dataset/brain_tumor_dataset/pituitary/0700.jpg,pituitary,0700.jpg
Dataset/brain_tumor_dataset/healthy/0590.jpg,healthy,0590.jpg
Dataset/brain_tumor_dataset/pituitary/1499.jpg,pituitary,1499.jpg
Dataset/brain_tumor_dataset/glioma/0700.jpg,glioma,0700.jpg
Dataset/brain_tumor_dataset/pituitary/0714.jpg,pituitary,0714.jpg
Dataset/brain_tumor_dataset/pituitary/1169.jpg,pituitary,1169.jpg
Dataset/brain_tumor_dataset/pituitary/1600.jpg,pituitary,1600.jpg
Dataset/brain_tumor_dataset/glioma/0342.jpg,glioma,0342.jpg
Dataset/brain_tumor_dataset/glioma/0828.jpg,glioma,0828.jpg
Dataset/brain_tumor_dataset/pituitary/1420.jpg,pituitary,1420.jpg
Dataset/brain_tumor_dataset/healthy/1107.jpg,healthy,1107.jpg
Dataset/brain_tumor_dataset/meningioma/1067.jpg,meningioma,1067.jpg
Dataset/brain_tumor_dataset/healthy/0833.jpg,healthy,0833.jpg
Dataset/brain_tumor_dataset/healthy/0794.jpg,healthy,0794.jpg
Dataset/brain_tumor_dataset/pituitary/0165.jpg,pituitary,0165.jpg
Dataset/brain_tumor_dataset/pituitary/0578.jpg,pituitary,0578.jpg
Dataset/brain_tumor_dataset/healthy/0592.jpg,healthy,0592.jpg
Dataset/brain_tumor_dataset/healthy/1618.jpg,healthy,1618.jpg
Dataset/brain_tumor_dataset/pituitary/0043.jpg,pituitary,0043.jpg
Dataset/brain_tumor_dataset/pituitary/1003.jpg,pituitary,1003.jpg
Dataset/brain_tumor_dataset/glioma/0350.jpg,glioma,0350.jpg
Dataset/brain_tumor_dataset/pituitary/0881.jpg,pituitary,0881.jpg
Dataset/brain_tumor_dataset/meningioma/1503.jpg,meningioma,1503.jpg
Dataset/brain_tumor_dataset/pituitary/1434.jpg,pituitary,1434.jpg
Dataset/brain_tumor_dataset/pituitary/0982.jpg,pituitary,0982.jpg
Dataset/brain_tumor_dataset/pituitary/1692.jpg,pituitary,1692.jpg
Dataset/brain_tumor_dataset/meningioma/1114.jpg,meningioma,1114.jpg
Dataset/brain_tumor_dataset/meningioma/0557.jpg,meningioma,0557.jpg
Dataset/brain_tumor_dataset/meningioma/1059.jpg,meningioma,1059.jpg
